lat0,lon0,lat1,lon1,lat2,lon2,lat3,lon3,Fe,Ti,Ca,Si,Al,Mg,Na,O,chi2
86.0665,-176.209,80.6257,-162.532,80.7077,-158.712,86.2701,-167.125,15.61525439635652,0.0853868483736796,12.508688595558052,1.4415305625150836,19.99973103344977,0.8306175716752656,4.518790992071627,45.0,2.229534
86.8157,177.889,81.4455,-163.458,81.5356,-159.262,87.0719,-171.043,19.999939217965228,2.167754687480286,7.709971746976312,1.672281793051667,19.999986087393676,0.6992011979988155,2.750865269134027,45.0,1.809664
88.0924,152.826,83.0751,-165.96,83.1875,-160.756,88.5645,168.202,19.999819420203057,2.585083209064692,8.514824929746666,2.129099552092157,19.99480850863434,0.9125004680890852,0.8638639121699966,45.0,1.184803
88.8602,155.058,83.4795,-166.779,83.5993,-161.248,88.3768,173.351,14.569824040099048,14.203673044948966,5.000045483150553,0.098375948011693,19.99999831993339,0.1830198699520303,0.9450632939043156,45.0,1.131288
89.0599,134.748,83.8826,-167.705,84.0106,-161.807,88.7029,163.221,17.524669979639544,12.401391922081272,5.000000153234932,0.0648461918484883,19.91082630093351,1.589644252050441e-05,0.0982495558197389,45.0,1.392004
88.6908,69.7476,85.4709,-173.04,85.6467,-165.088,89.0574,97.9585,10.9205126112377,13.781470673815411,5.000004914476618,5.297950999712754,19.999971667247497,8.805559909693358e-05,1.0779109094373269e-06,45.0,1.12451
88.3623,59.7585,85.8588,-175.005,86.0522,-166.329,88.855,77.9065,7.347858221772986,9.597596678814114,5.000013017390027,8.05452157387407,19.999999992363584,1.7502622204946497e-05,4.999993013163004,45.0,1.075858
88.5588,64.9513,86.2408,-177.37,86.4553,-167.85,88.0822,80.5671,4.935548709356823,19.99981937625855,5.000031108443981,8.19152847569157,11.873049622028931,2.471105211923928e-05,4.999997997168015,45.0,1.167882
88.215,56.681,86.6149,179.736,86.8553,-169.76,87.8112,71.7874,1.281753406207583,19.26983340508467,10.183884599429268,7.726085761770378,10.387599969411529,1.1508428733972689,4.999999984699319,45.0,1.336577
88.2198,176.577,86.8366,43.0759,86.5915,53.7958,87.6393,-175.496,2.631518862303685,1.306369222095778,19.996679220664905,11.706091615271164,11.597278453824666,2.762066468563872,4.999996157275921,45.0,1.429858
88.0924,152.826,86.4362,41.1845,86.2165,50.9411,88.5645,168.202,2.427023174042884,1.979613247561172,19.99999991580772,11.144602512580263,12.002081353455514,2.446693189832524,4.999986606719924,45.0,1.387148
88.8602,155.058,86.0326,39.6735,85.8337,48.603,88.3768,173.351,3.071653842108597,0.9668457519842348,19.999948402560445,11.243090591476872,11.471034252752265,3.247441802499308,4.999985356618286,45.0,1.474341
89.0599,134.748,85.6272,38.4442,85.4455,46.6637,88.7029,163.221,1.0467980016374971,0.2210915946694262,19.54069999448685,12.81171640823969,12.941449693999004,3.4382510166443745,4.999993290323163,45.0,1.603214
89.0975,108.741,85.2201,37.4223,85.053,45.0294,88.9638,147.223,3.2827601777862583,19.831633666234552,5.0000418352605065,9.564016471589298,9.538322437897437,2.783353193606401,4.999872217625543,45.0,1.588338
88.9553,85.5195,84.8117,36.5606,84.657,43.6359,89.1004,123.832,1.8665802620148653,19.40966843063754,5.000094503271652,10.584292297427735,9.83767610188874,3.301688526990386,4.999999877769095,45.0,1.662544
88.9553,85.5195,84.4024,35.8236,84.2584,42.4344,89.1004,123.832,1.7303995524618725,19.911094958246533,7.707464452604035,8.848293812438996,8.699349789880126,3.103397627201549,4.99999980716689,45.0,2.046392
88.6908,69.7476,83.9923,35.1869,83.8577,41.3893,89.0574,97.9585,1.3755245097597857,19.87384320129514,5.004360082978463,10.792963446922045,9.990128592369356,3.06580393742396,4.897376229251247,45.0,2.072992
88.3623,59.7585,83.5818,34.6316,83.4553,40.4727,88.855,77.9065,1.7813239588190148,19.99847196609096,12.27905834906102,6.854198111755039,7.317862573751185,2.5871342423007144,4.181950798222064,45.0,1.832767
88.5588,64.9513,83.1708,34.1424,83.0515,39.6619,88.0822,80.5671,1.4407764385271271,19.277526134698444,10.076158650716026,8.23409941660347,8.857967272949463,3.335687886717895,3.7777841997875847,45.0,1.732637
87.8462,51.1578,82.3477,33.3196,82.2406,38.2926,87.5006,65.0615,1.0000006660172,12.09923119387955,5.00000068450288,13.02920115791136,14.602539614644476,5.024595102218453,4.244431580826074,45.0,1.714961
87.4637,47.2739,81.9358,32.9709,81.8338,37.7099,87.1638,59.8789,1.0000796540325887,3.389527462708637,8.983005969675249,16.602039972340492,15.646336623730784,5.060434325269719,4.318575992242526,45.0,1.623681
87.0725,44.4164,81.5237,32.6557,81.4265,37.1824,86.8086,55.821,1.13935160610258,16.767585217994846,5.000002978442576,12.459158044993046,12.191251057286236,4.286064669139197,3.156586426041505,45.0,1.780185
86.6757,42.2342,81.1115,32.3697,81.0185,36.7028,86.4406,52.5858,1.0000020457278895,2.7518016845873023,5.000010057278372,19.068005099563266,17.969739135878967,5.2507333344671805,3.959708642497021,45.0,1.981736
86.2754,40.5205,80.6993,32.1085,80.6101,36.2646,86.0637,49.9662,1.3991396234778068,19.84092936741081,5.000003631952463,11.189865895136933,10.62215242052721,3.696188839842363,3.2517202216524184,45.0,1.954899
85.8725,39.1389,80.2867,31.8686,80.2011,35.862,85.6801,47.8069,1.0000002096667242,12.915121868776216,5.011864634691272,14.455141762385496,13.531386250609906,4.206201038482976,3.880284235387421,45.0,1.992543
85.4676,38.0031,79.8741,31.6484,79.7918,35.492,85.2914,46.0014,1.0000089505242868,1.1510879692509574e-06,5.000000010305958,21.245187022635942,18.55005850450875,4.85291904760114,4.351825313335955,45.0,1.999258
85.0613,37.0533,79.4615,31.4451,79.3822,35.1504,84.8987,44.4721,1.0000154755208794,2.519720704076646e-06,5.000000113111993,20.670180059489823,19.255127119450623,4.959393955116536,4.11528075758944,45.0,1.845669
84.654,36.247,79.0488,31.2563,78.9723,34.8335,84.5031,43.1617,1.0042091276981868,5.00516134754178e-06,5.00000441786206,20.67286879346585,19.279098917358745,5.369973441961361,3.673840296492439,45.0,2.259871
84.2459,35.5555,78.6361,31.0808,78.5621,34.5389,84.1051,42.0284,1.0072331864437252,1.8566815027993943e-06,5.000041994406687,19.634929847399803,19.999999989974924,6.160621899756066,3.1971712253372897,45.0,2.176615
83.837,34.9546,78.2236,30.918,78.152,34.2653,83.7051,41.0379,1.0000010885158812,1.1935769893469474e-06,5.000001592085894,21.207767082874145,18.8967344469009,5.392653973375107,3.502840622671074,45.0,2.07014
83.4278,34.4279,77.8108,30.7654,77.7415,34.0092,83.3036,40.1657,1.000055397321509,2.1402531698670254e-06,5.000000052917257,21.18423627635535,18.81713514863104,5.592828265200108,3.4057427193215672,45.0,2.119652
83.0181,33.9619,77.3981,30.6228,77.3309,33.7697,82.9009,39.3914,1.000409742620597,1.012599833864249e-06,5.000000553562949,19.490701352298203,19.99996789359748,6.2722203032460415,3.236699142074891,45.0,2.346469
81.7873,32.8428,76.1601,30.2445,76.0984,33.1355,81.6867,37.5207,1.000174284080917,1.03418779967777e-06,5.000001982669365,22.116532409666803,17.36870513944733,6.074789880455635,3.4397952694921465,45.0,1.786169
80.9658,32.2639,75.3349,30.0263,75.2763,32.7705,80.8739,36.549,1.00000426793913,18.5543633870973,7.15042351701332,11.220869404430914,10.115430389157757,4.491644337915499,2.467264696446073,45.0,1.996917
80.5548,32.0119,74.9223,29.9259,74.8652,32.6028,80.4667,36.1252,1.176633040806225,19.797312041783663,7.480184281865601,10.549684836915844,9.355503371974455,4.305728373743374,2.3349540529108235,45.0,2.083357
80.1438,31.7807,74.5097,29.8304,74.4539,32.4434,80.059,35.736,1.0000010158510415,2.7508865218045626,12.48122064172876,16.883335730989813,13.32052501859294,5.634786406245623,2.9292446647872565,45.0,2.223698
79.7327,31.5672,74.0972,29.7397,74.0427,32.2923,79.6511,35.3767,1.0000000001770983,8.898911138392052,12.3199890330181,13.91564931672329,11.38260127375468,4.8675841422004265,2.615265095734356,45.0,2.42848
79.3215,31.3697,73.6847,29.6535,73.6315,32.1487,79.2428,35.0445,1.0000000003533194,7.101060024460447,15.292803384193515,13.373756769048429,10.821087848142763,4.742476093533879,2.6688158802676405,45.0,2.717398
78.9105,31.1868,73.2726,29.5716,73.2205,32.0123,78.8346,34.7367,1.0000017892089454,1.9606959888983515,19.004902832957065,14.302168533394934,11.211972868725637,4.813469157003967,2.706788829811109,45.0,2.750373
78.4992,31.0166,72.8601,29.493,72.8091,31.8818,78.4258,34.4502,1.6022195734416982,19.2651720296262,12.98008365148146,8.427663078013197,7.241169194629791,3.351745475441694,2.1319469973659624,45.0,2.869287
78.0881,30.8579,72.4476,29.4176,72.3977,31.7571,78.017,34.1832,1.0008245093010362,10.282268568416942,17.11717352816495,10.982327787573894,8.990641377582927,3.8828617334206426,2.7439024955395994,45.0,2.934268
77.6768,30.7099,72.0354,29.3459,71.9865,31.6382,77.6079,33.9338,1.0000227590012682,11.580292965057746,16.734211453419785,10.554591483988844,8.646138827355035,3.865988121673736,2.618754389503576,45.0,3.014509
77.2656,30.5709,71.6231,29.2771,71.5752,31.5245,77.1988,33.7001,1.0003191640207034,9.654579662266304,17.76591887087779,11.057859202959264,8.826542146471944,3.868255700122624,2.826525253281375,45.0,2.922656
76.8545,30.4402,71.2109,29.211,71.1639,31.4154,76.7896,33.4806,1.0000001551767428,3.487434470336621,19.430921448398625,13.217965344723098,10.322355548687195,4.616289430333676,2.9250336023440453,45.0,2.888391
76.4433,30.3171,70.799,29.1478,70.7529,31.3111,76.3802,33.2739,1.000033840690633,3.2237747659299893,17.8632801750841,13.917583009873212,10.995794526931853,5.071792930660719,2.927740750829495,45.0,2.823001
76.0322,30.2011,70.3869,29.087,70.3416,31.211,75.9708,33.0793,1.0000003678174394,2.8078335188784918,16.3304832202374,15.119193280437742,11.58555614273492,5.061502891561268,3.095430578332736,45.0,2.556224
75.6211,30.0915,69.9748,29.0283,69.9304,31.1147,75.5613,32.8955,1.0000005996797643,2.389024455945372,16.310912243850353,15.140424025794973,11.73532315403291,5.373962393624319,3.050353127072319,45.0,2.521925
75.2099,29.9877,69.5628,28.972,69.5191,31.0222,75.1516,32.7216,1.0004711865111815,1.009202981422736,17.474047328249192,14.906357393805038,11.975109477761716,5.477290252666795,3.157521379583344,45.0,2.462987
74.7989,29.8893,69.151,28.9178,69.1081,30.9333,74.742,32.5569,1.2862851586581208,19.89854816649543,8.235233282646146,9.963961937522043,8.701163206423617,4.376262329715084,2.5385459185395582,45.0,2.369082
74.3879,29.7959,68.7392,28.8654,68.697,30.8477,74.3323,32.4008,1.064042838283731,18.47722703889313,8.742652042336795,10.682913652160323,9.1539697618042,4.596038690701472,2.283155975820357,45.0,2.352987
72.7442,29.4644,67.0926,28.6729,67.0529,30.5344,72.6934,31.8484,1.0662464148763977,1.2421101706454262e-06,7.111644979023851,21.34987114228528,15.372494829828357,7.483414708871944,2.6163266830039955,45.0,2.558722
72.3334,29.3908,66.6811,28.6286,66.642,30.4627,72.2836,31.726,1.0038716147246158,1.9272949960957247e-06,5.000781959366647,22.59230090276867,15.770073860438108,7.744500565236978,2.8884691701699934,45.0,2.78953
71.9226,29.32,66.2696,28.5856,66.2311,30.3933,71.8738,31.6086,1.0000102502923314,1.1181996144492955e-06,5.002299805274367,22.3516206106668,16.141254322703496,7.698619062968134,2.80619482989526,45.0,2.889498
71.5121,29.2523,65.8582,28.544,65.8203,30.3261,71.4643,31.4966,1.0000041154859831,1.4100476189366713e-06,5.019557781873373,22.77020976383922,15.712457934223256,7.740642406319177,2.757126588211367,45.0,3.007797
69.8698,29.0075,64.2135,28.3892,64.1775,30.0779,69.8254,31.0926,1.000084804544311,1.7753317501143426e-06,5.000002645767972,23.50902395269398,15.248354253093586,7.612437931389067,2.630094637179336,45.0,2.912412
69.4594,28.952,63.8024,28.3533,63.7669,30.0205,69.4158,31.0013,1.000120255811206,1.331794507243911e-06,5.000000616332477,22.993531662306253,15.46732855608768,7.795440838340133,2.743576739327743,45.0,2.755253
69.049,28.8984,63.3914,28.3183,63.3564,29.9647,69.0062,30.9134,1.0000150448905163,1.01087727716159e-06,5.000000539398824,22.622416120051724,15.587189331705462,7.915048146151444,2.87532980692475,45.0,2.710725
83.7549,-168.647,78.2224,-161.728,78.2883,-158.691,83.8824,-162.86,2.020556424377701,15.264817272604091,6.011799810747065,7.72472169982214,19.865144928355264,0.6418393115886207,3.471120552505122,45.0,2.037366
88.2955,57.9161,85.9132,-176.689,86.1136,-167.863,88.8004,74.9326,6.5711134702007925,10.89218663748002,5.002943789450999,5.326217030188914,19.99953428637761,3.824613366305621,3.383391419996048,45.0,1.441036
88.4972,62.8637,86.2932,-179.152,86.5157,-169.465,88.0269,78.3312,1.0000053754069549,10.196722802322716,5.207432775586402,12.359851567523606,19.37045867395639,1.8655378685029211,4.999990936701016,45.0,1.356843
88.1504,55.0705,86.6646,177.832,86.9143,-171.481,87.7509,69.9242,3.752405451194552,5.658461573943368,5.000390953860336,13.747302886521013,19.203530466432376,2.6384391623247936,4.999469505723558,45.0,1.411109
88.8881,150.637,85.9632,38.6272,85.7636,47.4529,88.4216,170.454,1.0000000010599237,1.0278530150015423e-06,5.000000755674776,24.021661831884018,16.799148951180246,5.1256600257717055,3.053527406576318,45.0,1.264914
89.0625,129.324,85.558,37.4153,85.3755,45.5502,88.7376,159.54,1.00000142031535,3.883217584577885e-05,5.000000005518274,24.1120667689856,17.329224495270516,5.906514113907439,1.6521543638269809,45.0,1.354827
88.6286,67.2378,83.9242,34.1858,83.7884,40.3484,89.0188,93.6037,1.0000854247453843,2.4075050939764494e-06,5.000004174228373,23.718041782154444,18.003140578176275,5.387639543083435,1.891086090106995,45.0,1.484232
88.2955,57.9161,83.5139,33.6317,83.3862,39.4393,88.8004,74.9326,1.000025242819213,2.465887197314475e-06,5.000000059496958,22.876621785210304,18.647192262060667,5.73830380505398,1.737854379471683,45.0,1.412799
88.4972,62.8637,83.1031,33.1433,82.9826,38.6346,88.0269,78.3312,1.0010943905271774,0.0029441629017148,5.000000007507203,24.30518170476941,18.032911569546197,5.960310090013855,0.6975580747344512,45.0,1.626473
88.1504,55.0705,82.6921,32.7098,82.578,37.9178,87.7509,69.9242,1.001379355193489,1.33973278670056e-06,5.000018166833718,22.48221041606712,19.44825852378212,6.862655961801114,0.2054762365896601,45.0,1.847743
87.7805,49.8021,82.2807,32.3211,82.1724,37.2739,87.4372,63.4603,1.000017320483666,1.4439486682936365e-06,5.000005691486705,23.035037254166312,17.629730479308886,7.044864264549207,1.290343546056552,45.0,1.749786
87.3975,46.0604,81.8689,31.9714,81.7658,36.6931,87.0987,58.4561,1.0000008803830045,1.0046168775641015e-06,5.000010736438351,22.9425154017744,17.95387061412981,6.889385883022388,1.2142154796351703,45.0,1.966624
78.4376,30.0097,72.7977,28.4705,72.7459,30.8599,78.3632,33.4396,1.0001192592820949,0.0008109565483924,5.000003834790339,21.967413688007586,18.10466141563992,7.064815116729283,1.862175729002386,45.0,2.034381
78.0266,29.8501,72.3854,28.3944,72.3347,30.7345,77.9545,33.1723,1.0000178089055027,1.3836998221949277e-06,5.0000003838257685,20.8291772032394,18.708982472822576,7.669086596612648,1.7927341508942904,45.0,2.359529
77.6156,29.7007,71.9734,28.3219,71.9237,30.615,77.5457,32.9223,1.0000019296402052,1.153412393151509e-06,5.000043459796392,21.361010694250155,18.13634066003065,7.51287666758968,1.9897254352805132,45.0,2.199997
76.3825,29.3043,70.7373,28.1214,70.6905,30.2857,76.3184,32.26,1.0000002357373707,1.0352546679903662e-06,5.000033081629354,20.78880961796929,18.59157788251302,7.370000582958494,2.2495775639378053,45.0,2.221268
74.3279,28.7776,68.6786,27.8358,68.6358,29.8194,74.2715,31.3828,1.0000000019029476,1.069395128475496e-06,5.000002074137008,21.929252983827865,17.10360089563226,7.804504001029509,2.1626389740752874,45.0,2.887682
88.796,113.596,83.3467,149.18,83.4935,155.528,88.2162,132.52,7.575152529922619,19.935796631233,5.003751681434813,0.0176249903707343,19.999999996249755,1.5777123764342424,0.8899617943548417,45.0,1.658712
89.0764,70.6991,84.136,147.15,84.3036,154.351,88.8374,111.193,11.319976232660643,11.63590592410108,5.0000038957556585,1.0239874404465752,19.99184989292931,4.178244186708429,1.8500324273982944,45.0,1.443651
89.0764,70.6991,84.5273,145.918,84.7075,153.63,88.8374,111.193,4.277093355833132,5.546411104035096,5.006249710636916,12.902084539215252,19.999237993853693,5.386371636716027,1.8825516597098724,45.0,1.420522
88.7345,30.3726,84.9156,144.499,85.1102,152.79,89.0725,66.867,1.142107073654812,0.0001301074726486,19.533728919745364,12.377084807485474,13.872379637699414,5.133890670926128,2.940678783016157,45.0,1.456037
88.7345,30.3726,85.3003,142.845,85.5119,151.8,89.0725,66.867,1.9013752900377,0.773123211697082,19.99834584698291,11.717042813684913,12.648688892369234,4.9723961866934605,2.989027758534714,45.0,1.472703
88.6936,28.4184,86.0543,138.585,86.3095,149.18,88.0808,44.7526,18.03695786656226,0.0006544470837123,5.000171462650067,10.219235035561724,14.466190467176055,5.12995212600366,2.1468385949625235,45.0,1.59064
88.3777,18.1787,86.4205,135.791,86.7043,147.399,87.8526,35.159,3.804997203081192,2.257552924014142,19.83819179417406,7.1308803953613165,14.298035767551822,5.109393701285495,2.560948214531964,45.0,1.581964
87.6878,117.228,86.9421,1.1176,86.6333,13.6032,88.1584,133.559,1.0228171873462135,2.2249418777143076e-05,19.616499777025435,14.443096261673515,15.008154898121308,4.047523139501313,0.8618864869134321,45.0,1.331345
87.9484,108.88,86.5492,-0.941,86.2724,10.4572,88.4994,125.685,1.5245090611178762,0.0182342146478684,19.469433432120784,13.65581402270486,15.177750065007215,4.358768150908028,0.7954910534933735,45.0,1.533966
88.796,113.596,86.1531,-2.575,85.9026,7.8759,88.2162,132.52,1.5003126052754272,16.98977315895062,5.000002271424624,12.391847709467328,12.594222228738138,4.133948450866893,2.3898935752769703,45.0,1.65273
89.0086,95.111,85.7543,-3.9047,85.5258,5.724,88.5511,124.13,1.0734282588673016,10.874085914960224,10.498990515027812,13.467391561387174,12.29158723266695,4.054388072566845,2.7401284445237,45.0,1.673295
89.0764,70.6991,85.3539,-5.0052,85.1439,3.9093,88.8374,111.193,1.0614200215320737,19.41277798684506,5.082134124981288,12.127410196121415,10.348775576375392,3.914339071981342,3.053143022163417,45.0,1.674141
89.0764,70.6991,84.9519,-5.9346,84.7577,2.3567,88.8374,111.193,1.0465250123320422,12.60729996513792,5.000001048925895,15.685840725711117,13.088451169508303,4.539999707204262,3.031882371180457,45.0,1.656275
88.7345,30.3726,84.5489,-6.7254,84.3682,1.0195,89.0725,66.867,1.000011125951344,3.692954218624883e-06,5.000000040723109,20.5839232532732,19.25561772183097,6.026267382426077,3.134176782841092,45.0,1.677878
88.7345,30.3726,84.1451,-7.4072,83.9764,-0.1436,89.0725,66.867,1.0001615156588808,0.0005150311992224,5.00000136083541,21.22188823850772,18.76288438012353,5.980157872368315,3.0343916013069285,45.0,1.675854
88.4252,19.4294,83.7407,-8.0013,83.5824,-1.1646,88.9434,44.2564,1.000000279350935,1.3338074666394415e-05,5.000003089648878,21.397943035607867,18.25122905444314,6.001510585267845,3.3493006176066684,45.0,1.703983
88.6936,28.4184,83.3357,-8.5247,83.1865,-2.0687,88.0808,44.7526,1.0822796838031628,6.569799083129147,5.000000025527751,19.259864277700387,14.609961291555065,5.618933852545144,2.85916178573934,45.0,1.546604
87.6587,6.7369,82.1185,-9.7737,81.9915,-4.2432,87.2674,21.6278,1.0000016642452678,14.304449223397487,7.797241241545048,14.149027094465154,10.39336214119584,4.751352550897526,2.6045660842536766,45.0,1.896713
87.2781,3.3443,81.7121,-10.1097,81.5909,-4.8315,86.9346,16.9226,1.0000079129991757,1.0849064673866666e-06,5.000003675580966,22.238070766862972,16.6093260375278,6.645918699363667,3.5066718227589497,45.0,1.956013
86.8906,0.7919,81.3057,-10.4135,81.19,-5.3653,86.5855,13.1622,1.0000176873930926,2.220653588164868e-06,5.000000627920685,22.905383366601484,16.323658812671624,6.67389422529144,3.097043059468092,45.0,1.749141
86.1029,-2.777,80.4921,-10.9464,80.3858,-6.3021,85.8547,7.5942,1.000109025895579,16.542930624054588,5.000890374753378,15.200678699236876,9.925664096096764,4.750227645737638,2.5794995342251736,45.0,1.695251
85.7049,-4.0711,80.0852,-11.18,79.983,-6.7139,85.4781,5.4916,1.6644852183824566,18.97643055127752,9.788813142221418,11.228615428925307,7.310784082309052,3.993521171223328,2.0373504056609097,45.0,1.667122
85.3051,-5.1445,79.6782,-11.3953,79.5799,-7.0938,85.0965,3.7154,2.7212826827545022,1.99750210096266,19.99986665760216,13.897670896303836,8.913587054333592,4.811410424001854,2.6586801840413954,45.0,1.661805
84.9042,-6.0499,79.2711,-11.5948,79.1763,-7.4459,84.7111,2.1972,1.9724289379255808,0.7549760200064131,19.99999572401126,14.950028998884832,9.632139922410689,5.2146293618645805,2.4758010348966444,45.0,1.640006
84.5022,-6.8228,78.8639,-11.7806,78.7724,-7.7734,84.3225,0.8861,2.272742484749833,1.1306208021947404,19.99998664164626,14.440532273458984,9.542977537762493,5.081805343378104,2.531334916809584,45.0,1.658134
84.0993,-7.4918,78.4567,-11.9533,78.3683,-8.0782,83.9313,-0.2581,3.1070064848843906,2.370166071482385,19.99999848637927,13.25269084153625,8.919137580739312,4.628994279924792,2.7220062550536093,45.0,1.710887
83.6958,-8.0759,78.0495,-12.1146,77.9639,-8.3627,83.538,-1.2637,1.3062447388029603,0.3402952928577254,19.99995224914352,15.349939554929591,9.896708210303292,5.0575989469783575,3.04926100698455,45.0,1.719656
83.2919,-8.5902,77.6423,-12.2657,77.5593,-8.6291,83.1432,-2.1538,1.3035759316801312,0.3792706825646976,19.99999935154135,15.190262846704314,10.064445285235886,4.969944285846977,3.092501616426643,45.0,1.710691
82.8876,-9.0462,77.2349,-12.407,77.1545,-8.8786,82.747,-2.947,1.638051717878795,0.2418391110730932,19.99999755796252,14.69246845763422,10.305744844046693,4.984629106443013,3.1372692049616626,45.0,1.861532
82.4827,-9.4538,76.8275,-12.5397,76.7494,-9.1128,82.3492,-3.6586,1.436415103683043,0.1178068898481889,19.999999828883503,14.948227984297375,10.445101415365285,4.984150776764254,3.06829800115836,45.0,1.942417
82.0778,-9.8193,76.4202,-12.6652,76.3443,-9.3338,81.9509,-4.2991,2.1727013364520804,0.2240775982850954,19.99999582233541,14.076123387750188,10.282140371331751,4.731797183460832,3.513164300384629,45.0,1.90038
81.6723,-10.1507,76.0129,-12.7835,75.939,-9.5422,81.5513,-4.8806,1.2861348724987132,0.3327456017545074,19.9999997807854,14.322031535069414,10.80386253161861,4.958850759358539,3.296374918914819,45.0,2.050545
81.2669,-10.4516,75.6056,-12.8954,75.5337,-9.7391,81.1512,-5.4096,1.5354660083226133,0.969111386754228,19.999999137026386,13.693850828338952,10.733609536522174,4.734682991231548,3.333280111804104,45.0,2.121184
80.8612,-10.7258,75.1982,-13.0014,75.1282,-9.9255,80.7505,-5.8927,1.5071473767180117,1.3721361019790468,19.999997445349745,13.501084550564372,10.740947206344934,4.593914404944874,3.284772914099014,45.0,2.333491
80.4555,-10.9768,74.7908,-13.1019,74.7225,-10.1021,80.3492,-6.3357,1.3360845023030743,1.3038273357543395,19.99999968188395,13.641034700259809,10.776215527525006,4.41460661322852,3.528231639045293,45.0,2.467381
80.0496,-11.2078,74.3836,-13.1974,74.317,-10.2698,79.9474,-6.7437,2.3208952189944823,0.6172422861765585,19.9999999541258,13.35825617708268,10.405190923736894,4.305640646000747,3.992774793882836,45.0,2.481424
79.6436,-11.4216,73.9763,-13.2883,73.9113,-10.4292,79.5452,-7.1211,2.0473863039447413,0.3665771601442285,19.99999982705395,13.480750760192535,10.516189586188496,4.364037098107193,4.2250592643688485,45.0,2.462727
79.2375,-11.6195,73.5692,-13.3746,73.5056,-10.5806,79.1427,-7.4707,1.1486950423900175,0.1806062204041349,19.999999734300825,14.116300285339449,11.241716815228484,4.304057855308892,4.008624047028198,45.0,2.44745
78.8314,-11.8032,73.1618,-13.4574,73.0996,-10.7254,78.7399,-7.7954,1.1671233969256285,0.1558225350625112,19.99999997973256,13.829889639397464,11.531295797209856,4.273159366291945,4.04270928538004,45.0,2.438384
78.4253,-11.9746,72.7545,-13.5366,72.6937,-10.8636,78.3368,-8.0981,1.9824036011372652,19.30239799906812,19.99810409843568,4.677230023092704,5.0000000050918185,1.9967917710761465,2.043072502098264,45.0,2.406073
78.019,-12.1341,72.3473,-13.612,72.2878,-10.9954,77.9334,-8.3804,1.1552130913153458,19.76901051364019,19.781140633118955,5.010428950076118,5.000023034935835,1.9607399755027253,2.323443801410824,45.0,2.241778
77.6127,-12.2832,71.9401,-13.6844,71.8818,-11.1216,77.5297,-8.6443,2.0948422376676112,1.2819005602197948,19.999999298032563,12.652027345670092,11.012474900779743,3.822823783060794,4.135931874569409,45.0,2.54193
77.2064,-12.4237,71.5329,-13.7539,71.4758,-11.2425,77.1259,-8.8925,1.9215896222470112,0.9849554467102494,19.99998640136607,13.188367112134555,11.173006040692998,3.756272212461956,3.975823164387152,45.0,2.541021
76.8001,-12.5557,71.1257,-13.8205,71.0697,-11.3582,76.7219,-9.1258,3.666484805020969,19.105398338402956,15.75893920116989,6.104870819370987,5.900264489910742,2.1133699285934964,2.3506724175309643,45.0,2.505808
76.3938,-12.6801,70.7187,-13.8844,70.6638,-11.4692,76.3178,-9.3454,2.155795310469799,19.1613151002606,17.339552648102803,6.091165280266722,5.902087689517492,2.1122434193774837,2.237840552005096,45.0,2.364183
75.9875,-12.7977,70.3115,-13.946,70.2576,-11.576,75.9135,-9.5527,1.8398686418961352,19.99993704302252,16.949548230470448,6.053591343429147,5.907524281786386,1.947767549540139,2.3017629098552246,45.0,2.208291
75.5811,-12.9087,69.9045,-14.0051,69.8516,-11.6783,75.5091,-9.7485,2.0771739694651736,19.926909877043105,14.595782285673794,6.9685308133523165,6.870265557573108,2.0865805805964106,2.4747569162960925,45.0,2.221574
75.1749,-13.0139,69.4975,-14.062,69.4455,-11.7768,75.1047,-9.9339,2.978125300076007,15.90355223494925,15.95574753338963,7.765758290825289,7.509376169496343,2.35417084566185,2.53326962560164,45.0,2.177734
74.7686,-13.1138,69.0905,-14.1171,69.0395,-11.8717,74.7001,-10.1097,2.9576918825183296,19.89451039655988,13.668573622878268,7.137338327740878,7.079661792030978,2.152360703480292,2.109863274791378,45.0,2.129484
74.3624,-13.2083,68.6836,-14.1702,68.6334,-11.9631,74.2956,-10.2762,1.528955951786391,14.490069181527184,15.273612311817615,9.683441628699825,8.855746979678335,2.7015979681746325,2.466575978316019,45.0,2.108759
73.956,-13.2988,68.2766,-14.2214,68.2273,-12.0513,73.8907,-10.4351,1.0006538733154076,6.348006729963335,19.331485044972236,11.906134494568988,10.298274160499355,3.215537610079393,2.8999080866012807,45.0,2.007372
73.5496,-13.3851,67.8697,-14.271,67.8212,-12.1364,73.4858,-10.5865,1.0004694858076402,10.2475599942067,17.677515902207958,10.723908699818182,9.493534175130938,3.284211774338334,2.572799968490255,45.0,1.993221
73.1434,-13.4673,67.4628,-14.3189,67.4151,-12.2185,73.0811,-10.7305,1.0028858155357745,2.516173500632036,19.07355578696985,13.83247203703928,11.642098284920188,4.19644574898246,2.736368825920401,45.0,2.02096
72.7371,-13.5459,67.056,-14.3654,67.009,-12.2979,72.6761,-10.8681,1.130543216644218,19.588664650252312,7.182457222959559,11.270892150121654,9.47263382240632,3.758882952541263,2.5959259850746776,45.0,1.939308
72.3308,-13.6212,66.6492,-14.4103,66.6029,-12.3747,72.2711,-10.9996,1.0001300585457469,3.914355354536182,13.502449708628047,16.232567960580212,12.247259771533216,5.019626426860361,3.083610719316236,45.0,1.774018
